issue,url,canonical_path,last_crawled,route_type,business_value,action
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-complete-electrical-rewiring,/service-areas/highland-park/residential-complete-electrical-rewiring/,2026-03-19,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-energy-efficiency-upgrades,/service-areas/highland-park/residential-energy-efficiency-upgrades/,2026-03-31,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-outlet-switch-dimmer-services,/service-areas/highland-park/residential-outlet-switch-dimmer-services/,2025-11-24,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/highland-park/residential-whole-building-surge-protection,/service-areas/highland-park/residential-whole-building-surge-protection/,2026-04-11,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/hollywood/residential-energy-efficiency-upgrades,/service-areas/hollywood/residential-energy-efficiency-upgrades/,2026-04-08,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/hollywood/residential-exhaust-fan-ventilation-wiring,/service-areas/hollywood/residential-exhaust-fan-ventilation-wiring/,2026-03-21,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/hollywood/residential-outlet-switch-dimmer-services,/service-areas/hollywood/residential-outlet-switch-dimmer-services/,2026-04-09,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-complete-electrical-rewiring,/service-areas/inglewood/residential-complete-electrical-rewiring/,2026-03-16,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-energy-efficiency-upgrades,/service-areas/inglewood/residential-energy-efficiency-upgrades/,2026-03-16,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-exhaust-fan-ventilation-wiring,/service-areas/inglewood/residential-exhaust-fan-ventilation-wiring/,2025-11-24,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/inglewood/residential-outlet-switch-dimmer-services,/service-areas/inglewood/residential-outlet-switch-dimmer-services/,2026-03-16,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/residential-exhaust-fan-ventilation-wiring,/service-areas/long-beach/residential-exhaust-fan-ventilation-wiring/,2026-03-17,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/long-beach/residential-whole-building-surge-protection,/service-areas/long-beach/residential-whole-building-surge-protection/,2026-01-21,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-complete-electrical-rewiring,/service-areas/los-feliz/residential-complete-electrical-rewiring/,2026-03-21,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-energy-efficiency-upgrades,/service-areas/los-feliz/residential-energy-efficiency-upgrades/,2026-03-17,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-exhaust-fan-ventilation-wiring,/service-areas/los-feliz/residential-exhaust-fan-ventilation-wiring/,2026-04-09,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/los-feliz/residential-outlet-switch-dimmer-services,/service-areas/los-feliz/residential-outlet-switch-dimmer-services/,2025-12-23,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/pacific-palisades/residential-complete-electrical-rewiring,/service-areas/pacific-palisades/residential-complete-electrical-rewiring/,2025-12-10,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/pasadena/residential-complete-electrical-rewiring,/service-areas/pasadena/residential-complete-electrical-rewiring/,2026-04-22,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/pasadena/residential-energy-efficiency-upgrades,/service-areas/pasadena/residential-energy-efficiency-upgrades/,2025-11-09,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/pasadena/residential-outlet-switch-dimmer-services,/service-areas/pasadena/residential-outlet-switch-dimmer-services/,2026-03-16,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-clarita/residential-complete-electrical-rewiring,/service-areas/santa-clarita/residential-complete-electrical-rewiring/,2025-12-09,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-clarita/residential-energy-efficiency-upgrades,/service-areas/santa-clarita/residential-energy-efficiency-upgrades/,2025-12-06,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-clarita/residential-exhaust-fan-ventilation-wiring,/service-areas/santa-clarita/residential-exhaust-fan-ventilation-wiring/,2026-04-09,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-clarita/residential-outlet-switch-dimmer-services,/service-areas/santa-clarita/residential-outlet-switch-dimmer-services/,2026-03-16,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-clarita/residential-whole-building-surge-protection,/service-areas/santa-clarita/residential-whole-building-surge-protection/,2026-04-08,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-monica/residential-complete-electrical-rewiring,/service-areas/santa-monica/residential-complete-electrical-rewiring/,2026-03-18,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-monica/residential-energy-efficiency-upgrades,/service-areas/santa-monica/residential-energy-efficiency-upgrades/,2026-04-09,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/santa-monica/residential-outlet-switch-dimmer-services,/service-areas/santa-monica/residential-outlet-switch-dimmer-services/,2025-11-28,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/sherman-oaks/residential-complete-electrical-rewiring,/service-areas/sherman-oaks/residential-complete-electrical-rewiring/,2026-03-21,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/sherman-oaks/residential-energy-efficiency-upgrades,/service-areas/sherman-oaks/residential-energy-efficiency-upgrades/,2025-11-24,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/sherman-oaks/residential-exhaust-fan-ventilation-wiring,/service-areas/sherman-oaks/residential-exhaust-fan-ventilation-wiring/,2026-04-02,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/sherman-oaks/residential-outlet-switch-dimmer-services,/service-areas/sherman-oaks/residential-outlet-switch-dimmer-services/,2025-11-28,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/sherman-oaks/residential-whole-building-surge-protection,/service-areas/sherman-oaks/residential-whole-building-surge-protection/,2026-03-18,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/torrance/residential-energy-efficiency-upgrades,/service-areas/torrance/residential-energy-efficiency-upgrades/,2025-11-24,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/torrance/residential-whole-building-surge-protection,/service-areas/torrance/residential-whole-building-surge-protection/,2026-04-02,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/venice/residential-complete-electrical-rewiring,/service-areas/venice/residential-complete-electrical-rewiring/,2026-03-19,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/venice/residential-exhaust-fan-ventilation-wiring,/service-areas/venice/residential-exhaust-fan-ventilation-wiring/,2026-03-10,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/venice/residential-outlet-switch-dimmer-services,/service-areas/venice/residential-outlet-switch-dimmer-services/,2025-11-23,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/venice/residential-whole-building-surge-protection,/service-areas/venice/residential-whole-building-surge-protection/,2026-03-30,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/west-hollywood/residential-complete-electrical-rewiring,/service-areas/west-hollywood/residential-complete-electrical-rewiring/,2026-03-18,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/west-hollywood/residential-energy-efficiency-upgrades,/service-areas/west-hollywood/residential-energy-efficiency-upgrades/,2026-03-04,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/west-hollywood/residential-outlet-switch-dimmer-services,/service-areas/west-hollywood/residential-outlet-switch-dimmer-services/,2026-04-09,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/west-hollywood/residential-whole-building-surge-protection,/service-areas/west-hollywood/residential-whole-building-surge-protection/,2026-03-17,service_detail,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/about-us,/about-us/,2026-03-17,top_level,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/contact-us,/contact-us/,2026-03-11,top_level,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/residential-energy-efficiency-upgrades/,/residential-energy-efficiency-upgrades/,2025-10-21,top_level,2,Low priority
Page with redirect,https://shaffercon.com/service-areas?search=%7Bsearch_term_string%7D,/service-areas/,2026-03-15,top_level,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas,/service-areas/,2026-03-11,top_level,2,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/byd-overtakes-tesla-kia-ev3-usa-nevi-funding-battle-hoboken-jolt-leapmotor-europe,/industry-insights/byd-overtakes-tesla-kia-ev3-usa-nevi-funding-battle-hoboken-jolt-leapmotor-europe/,2026-01-15,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/california-200000-ev-chargers-oregon-fleet-rebate-germany-truck-charging-electrify-america-simon-tesla-2025-deliveries,/industry-insights/california-200000-ev-chargers-oregon-fleet-rebate-germany-truck-charging-electrify-america-simon-tesla-2025-deliveries/,2025-12-27,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ces-2026-mercedes-electric-glc-chargepoint-600kw-used-ev-deals-afeela-tesla-robotaxi,/industry-insights/ces-2026-mercedes-electric-glc-chargepoint-600kw-used-ev-deals-afeela-tesla-robotaxi/,2026-03-04,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/china-1500kw-charging-gap-ev-consideration-11-percent-toyota-lexus-q1-record-ev-prices-record-low-gap-tesla-supercharger-market-share,/industry-insights/china-1500kw-charging-gap-ev-consideration-11-percent-toyota-lexus-q1-record-ev-prices-record-low-gap-tesla-supercharger-market-share/,2026-04-16,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/critical-ev-charging-infrastructure-developments-600kw-ultra-fast-charging-launch-reliability-crisis-exposed-california-surpasses-200000-chargers-federal-heavy-duty-investment-and-municipal-gran,/industry-insights/critical-ev-charging-infrastructure-developments-600kw-ultra-fast-charging-launch-reliability-crisis-exposed-california-surpasses-200000-chargers-federal-heavy-duty-investment-and-municipal-gran/,2025-12-29,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/dodge-charger-nacs-tesla-supercharger-byd-megawatt-technology-year-environmental-groups-lawsuit-electrify-america-dual-cable,/industry-insights/dodge-charger-nacs-tesla-supercharger-byd-megawatt-technology-year-environmental-groups-lawsuit-electrify-america-dual-cable/,2025-12-21,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charger-installation-in-los-angeles-the-2024-guide-to-home-public-and-commercial-solutions,/industry-insights/ev-charger-installation-in-los-angeles-the-2024-guide-to-home-public-and-commercial-solutions/,2025-12-24,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charging-70000-ports-nevi-reboots-california-79m-grants-v2g-mainstream,/industry-insights/ev-charging-70000-ports-nevi-reboots-california-79m-grants-v2g-mainstream/,2026-04-08,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charging-expansion-in-los-angeles-essential-trends-technology-and-tips-for-property-owners-and-businesses,/industry-insights/ev-charging-expansion-in-los-angeles-essential-trends-technology-and-tips-for-property-owners-and-businesses/,2025-11-08,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charging-in-2024-essential-trends-and-installation-tips-for-homeowners-businesses-in-los-angeles,/industry-insights/ev-charging-in-2024-essential-trends-and-installation-tips-for-homeowners-businesses-in-los-angeles/,2025-11-26,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charging-in-2025-what-homeowners-property-managers-and-businesses-need-to-know,/industry-insights/ev-charging-in-2025-what-homeowners-property-managers-and-businesses-need-to-know/,2025-12-26,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charging-infrastructure-in-2025-what-property-owners-in-los-angeles-need-to-know,/industry-insights/ev-charging-infrastructure-in-2025-what-property-owners-in-los-angeles-need-to-know/,2025-11-25,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charging-infrastructure-transformation-colorado-nevi-funding-tesla-ai-platform-record-supercharger-expansion-pennsylvania-certification-and-wireless-charging-growth,/industry-insights/ev-charging-infrastructure-transformation-colorado-nevi-funding-tesla-ai-platform-record-supercharger-expansion-pennsylvania-certification-and-wireless-charging-growth/,2025-12-30,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-charging-infrastructure-trends-2024-innovations-accessibility-and-business-benefits-for-california-and-beyond,/industry-insights/ev-charging-infrastructure-trends-2024-innovations-accessibility-and-business-benefits-for-california-and-beyond/,2025-12-08,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ev-technology-breakthroughs-solid-state-batteries-v2g-charging-and-nacs-standardization-transform-los-angeles-infrastructure,/industry-insights/ev-technology-breakthroughs-solid-state-batteries-v2g-charging-and-nacs-standardization-transform-los-angeles-infrastructure/,2025-12-20,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/evgo-prefabricated-stations-ford-f150-lightning-ends-erev-tesla-fairbanks-megawatt-charging-trucks,/industry-insights/evgo-prefabricated-stations-ford-f150-lightning-ends-erev-tesla-fairbanks-megawatt-charging-trucks/,2025-12-17,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ford-19-billion-ev-writedown-lightning-canceled-byd-overtakes-tesla-factorial-solid-state-battery-electrify-america-charge-limit,/industry-insights/ford-19-billion-ev-writedown-lightning-canceled-byd-overtakes-tesla-factorial-solid-state-battery-electrify-america-charge-limit/,2025-12-27,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/indiana-wireless-highway-charging-bmw-supercharger-access-walmart-network-stellantis-nacs-tesla-3d-maps,/industry-insights/indiana-wireless-highway-charging-bmw-supercharger-access-walmart-network-stellantis-nacs-tesla-3d-maps/,2025-12-31,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/ionna-circle-k-350-site-partnership-ohio-51m-nevi-64-sites-byd-1500kw-flash-charging-cox-auto-q1-ev-reset-mercedes-eqs-926km-800v,/industry-insights/ionna-circle-k-350-site-partnership-ohio-51m-nevi-64-sites-byd-1500kw-flash-charging-cox-auto-q1-ev-reset-mercedes-eqs-926km-800v/,2026-04-16,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/laz-parking-50000-ev-chargers-ford-19-billion-writedown-hydrohertz-68-percent-faster-charging-bmw-supercharger,/industry-insights/laz-parking-50000-ev-chargers-ford-19-billion-writedown-hydrohertz-68-percent-faster-charging-bmw-supercharger/,2026-01-02,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/nec-2026-qualified-installer-requirement-charging-reliability-86-percent-commercial-roi-3-5-year-payback,/industry-insights/nec-2026-qualified-installer-requirement-charging-reliability-86-percent-commercial-roi-3-5-year-payback/,2026-03-08,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/october-2025-ev-charging-milestone-record-u-s-infrastructure-expansion-california-reliability-standards-and-innovative-streetlight-solutions-transform-los-angeles-landscape,/industry-insights/october-2025-ev-charging-milestone-record-u-s-infrastructure-expansion-california-reliability-standards-and-innovative-streetlight-solutions-transform-los-angeles-landscape/,2025-11-24,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/october-2025-ev-infrastructure-acceleration-record-charging-expansion-nevi-program-growth-tesla-v4-milestone-wireless-technology-breakthrough-and-california-leadership-transform-market-dynamics,/industry-insights/october-2025-ev-infrastructure-acceleration-record-charging-expansion-nevi-program-growth-tesla-v4-milestone-wireless-technology-breakthrough-and-california-leadership-transform-market-dynamics/,2025-12-20,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/pool-hot-tub-electrical-requirements-los-angeles,/industry-insights/pool-hot-tub-electrical-requirements-los-angeles/,2025-11-27,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/states-sue-ev-charging-funds-65000-dc-fast-chargers-oslo-model-ws-development-electrify-america-2026-predictions,/industry-insights/states-sue-ev-charging-funds-65000-dc-fast-chargers-oslo-model-ws-development-electrify-america-2026-predictions/,2025-12-21,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/tesla-3d-supercharger-maps-porsche-closes-china-network-ford-ionna-plug-charge-holiday-travel-charging,/industry-insights/tesla-3d-supercharger-maps-porsche-closes-china-network-ford-ionna-plug-charge-holiday-travel-charging/,2026-01-05,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/tesla-940k-supercharger-business-configurator-walmart-50-percent-expansion-yermo-400-stall-toronto-480v-fast-track-coachella-charging-congestion,/industry-insights/tesla-940k-supercharger-business-configurator-walmart-50-percent-expansion-yermo-400-stall-toronto-480v-fast-track-coachella-charging-congestion/,2026-04-16,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/tesla-supercharger-business-program-us-dc-fast-charging-record-gas-stations-ev-chargers-california-leads-adoption,/industry-insights/tesla-supercharger-business-program-us-dc-fast-charging-record-gas-stations-ev-chargers-california-leads-adoption/,2026-03-12,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/tesla-supercharger-record-polestar-4-price-cut-ann-arbor-ev-expansion-florida-wireless-charging-byd-megawatt,/industry-insights/tesla-supercharger-record-polestar-4-price-cut-ann-arbor-ev-expansion-florida-wireless-charging-byd-megawatt/,2026-01-15,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/the-future-of-ev-charging-federal-grants-technological-advancements-and-infrastructure-expansion,/industry-insights/the-future-of-ev-charging-federal-grants-technological-advancements-and-infrastructure-expansion/,2025-11-23,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/the-future-of-ev-charging-government-initiatives-innovations-and-challenges-in-2024,/industry-insights/the-future-of-ev-charging-government-initiatives-innovations-and-challenges-in-2024/,2025-11-25,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/the-future-of-ev-charging-infrastructure-top-trends-shaping-los-angeles-in-2024,/industry-insights/the-future-of-ev-charging-infrastructure-top-trends-shaping-los-angeles-in-2024/,2025-11-23,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/the-future-of-ev-charging-innovations-expansions-and-key-partnerships-shaping-the-industry,/industry-insights/the-future-of-ev-charging-innovations-expansions-and-key-partnerships-shaping-the-industry/,2025-11-27,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/the-rapid-expansion-of-ev-charging-infrastructure-key-insights-policy-updates-and-practical-tips-for-home-and-business-owners,/industry-insights/the-rapid-expansion-of-ev-charging-infrastructure-key-insights-policy-updates-and-practical-tips-for-home-and-business-owners/,2026-01-07,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/top-electric-vehicles-for-2024-a-comprehensive-guide,/industry-insights/top-electric-vehicles-for-2024-a-comprehensive-guide/,2026-01-09,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/why-ev-charger-installations-are-accelerating-in-2025-what-property-owners-in-los-angeles-need-to-know,/industry-insights/why-ev-charger-installations-are-accelerating-in-2025-what-property-owners-in-los-angeles-need-to-know/,2026-01-19,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/industry-insights/xcharge-brooklyn-depot-donut-lab-solid-state-battery-prologium-california-nevi-grant-honda-afeela,/industry-insights/xcharge-brooklyn-depot-donut-lab-solid-state-battery-prologium-california-nevi-grant-honda-afeela/,2026-01-13,blog,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/altadena/commercial-ceiling-fan-fixture-installation,/service-areas/altadena/commercial-ceiling-fan-fixture-installation/,2025-11-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/altadena/commercial-data-network-av-wiring,/service-areas/altadena/commercial-data-network-av-wiring/,2025-11-24,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/altadena/commercial-pool-hot-tub-spa-electrical,/service-areas/altadena/commercial-pool-hot-tub-spa-electrical/,2026-03-22,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/altadena/commercial-smart-automation-systems,/service-areas/altadena/commercial-smart-automation-systems/,2026-03-31,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/altadena/residential-ceiling-fan-fixture-installation,/service-areas/altadena/residential-ceiling-fan-fixture-installation/,2025-11-24,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/altadena/residential-data-network-av-wiring,/service-areas/altadena/residential-data-network-av-wiring/,2025-11-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/altadena/residential-pool-hot-tub-spa-electrical,/service-areas/altadena/residential-pool-hot-tub-spa-electrical/,2026-04-11,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/atwater-village/commercial-ceiling-fan-fixture-installation,/service-areas/atwater-village/commercial-ceiling-fan-fixture-installation/,2026-03-17,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/atwater-village/commercial-pool-hot-tub-spa-electrical,/service-areas/atwater-village/commercial-pool-hot-tub-spa-electrical/,2026-03-31,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/atwater-village/residential-ceiling-fan-fixture-installation,/service-areas/atwater-village/residential-ceiling-fan-fixture-installation/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/atwater-village/residential-data-network-av-wiring,/service-areas/atwater-village/residential-data-network-av-wiring/,2025-11-27,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/atwater-village/residential-pool-hot-tub-spa-electrical,/service-areas/atwater-village/residential-pool-hot-tub-spa-electrical/,2025-12-10,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/atwater-village/residential-smart-automation-systems,/service-areas/atwater-village/residential-smart-automation-systems/,2026-01-23,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/beverly-hills/commercial-data-network-av-wiring,/service-areas/beverly-hills/commercial-data-network-av-wiring/,2026-03-11,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/beverly-hills/commercial-pool-hot-tub-spa-electrical,/service-areas/beverly-hills/commercial-pool-hot-tub-spa-electrical/,2026-04-18,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/beverly-hills/residential-ceiling-fan-fixture-installation,/service-areas/beverly-hills/residential-ceiling-fan-fixture-installation/,2026-03-03,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/beverly-hills/residential-data-network-av-wiring,/service-areas/beverly-hills/residential-data-network-av-wiring/,2026-03-19,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/beverly-hills/residential-pool-hot-tub-spa-electrical,/service-areas/beverly-hills/residential-pool-hot-tub-spa-electrical/,2026-04-02,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/boyle-heights/commercial-ceiling-fan-fixture-installation,/service-areas/boyle-heights/commercial-ceiling-fan-fixture-installation/,2026-04-05,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/boyle-heights/commercial-data-network-av-wiring,/service-areas/boyle-heights/commercial-data-network-av-wiring/,2026-03-18,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/boyle-heights/commercial-pool-hot-tub-spa-electrical,/service-areas/boyle-heights/commercial-pool-hot-tub-spa-electrical/,2026-03-19,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/boyle-heights/residential-pool-hot-tub-spa-electrical,/service-areas/boyle-heights/residential-pool-hot-tub-spa-electrical/,2025-11-24,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/boyle-heights/residential-smart-automation-systems,/service-areas/boyle-heights/residential-smart-automation-systems/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/burbank/commercial-smart-automation-systems,/service-areas/burbank/commercial-smart-automation-systems/,2026-03-20,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/burbank/residential-ceiling-fan-fixture-installation,/service-areas/burbank/residential-ceiling-fan-fixture-installation/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/burbank/residential-data-network-av-wiring,/service-areas/burbank/residential-data-network-av-wiring/,2025-12-07,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/burbank/residential-pool-hot-tub-spa-electrical,/service-areas/burbank/residential-pool-hot-tub-spa-electrical/,2026-03-21,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/burbank/residential-smart-automation-systems,/service-areas/burbank/residential-smart-automation-systems/,2026-03-18,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/culver-city/commercial-ceiling-fan-fixture-installation,/service-areas/culver-city/commercial-ceiling-fan-fixture-installation/,2026-04-09,service_detail,1,"No action, canonical trailing slash redirect"
Page with redirect,https://shaffercon.com/service-areas/culver-city/commercial-data-network-av-wiring,/service-areas/culver-city/commercial-data-network-av-wiring/,2026-04-02,service_detail,1,"No action, canonical trailing slash redirect"
